delivery_person_age,delivery_person_ratings,restaurant_latitude,restaurant_longitude,delivery_location_latitude,delivery_location_longitude,time_orderd,time_order_picked,weatherconditions,road_traffic_density,vehicle_condition,type_of_order,type_of_vehicle,multiple_deliveries,festival,city,time_takenmin,pickup_delay_min,distance_km,order_hour,is_peak_hour,traffic_score,weather_score,vehicle_electric_scooter,vehicle_motorcycle,vehicle_scooter,city_metropolitian,city_nan,city_semi-urban,city_urban,order_buffet,order_drinks,order_meal,order_snack,is_multi_delivery,experience_score
20,4.8,13.081878,80.248519,13.121878,80.288519,1900-01-01 16:46:22,1900-01-01 16:52:48,sandstorms,medium,2,drinks,electric_scooter,1.0,no,metropolitian,20,6.433333333333334,6.208803959900656,16,0,2,5,True,False,False,True,False,False,False,False,True,False,False,1,96.0
39,4.8,18.554382,73.798206,18.594382,73.838206,1900-01-01 12:50:06,1900-01-01 12:54:47,sandstorms,high,2,buffet,scooter,1.0,no,metropolitian,29,4.683333333333334,6.128501214161833,12,1,3,5,False,False,True,True,False,False,False,True,False,False,False,1,187.2
33,4.9,17.424114,78.347554,17.474114,78.397554,1900-01-01 22:54:09,1900-01-01 23:05:26,windy,low,1,snack,motorcycle,1.0,no,metropolitian,26,11.283333333333333,7.683892680377846,22,1,1,2,False,True,False,True,False,False,False,False,False,False,True,1,161.70000000000002
28,4.8,17.431477,78.40035,17.481477,78.45035,1900-01-01 19:35:50,1900-01-01 19:50:36,sunny,jam,2,snack,motorcycle,1.0,no,metropolitian,18,14.766666666666667,7.683744768651806,19,1,4,0,False,True,False,True,False,False,False,False,False,False,True,1,134.4
22,4.9,22.553227,88.353273,22.613227,88.413273,1900-01-01 20:35:44,1900-01-01 20:46:47,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,25,11.05,9.080676816811252,20,1,4,3,False,True,False,True,False,False,False,False,False,True,False,1,107.80000000000001
34,4.7,17.431668,78.408321,17.441668,78.418321,1900-01-01 11:59:28,1900-01-01 12:11:42,stormy,high,0,meal,motorcycle,3.0,no,metropolitian,44,12.233333333333333,1.5368285452421355,11,0,3,4,False,True,False,True,False,False,False,False,False,True,False,1,159.8
26,4.8,13.054347,80.257221,13.084347,80.287221,1900-01-01 19:12:44,1900-01-01 19:22:02,fog,jam,1,meal,motorcycle,1.0,no,metropolitian,26,9.3,4.656902198105632,19,1,4,3,False,True,False,True,False,False,False,False,False,True,False,1,124.8
21,4.9,11.003008,76.97544,11.113008,77.08544,1900-01-01 17:50:52,1900-01-01 18:05:39,fog,medium,0,meal,motorcycle,1.0,no,metropolitian,38,14.783333333333333,17.138041435509773,17,0,2,3,False,True,False,True,False,False,False,False,False,True,False,1,102.9
22,4.9,23.374878,85.335739,23.434878,85.395739,1900-01-01 18:21:50,1900-01-01 18:30:09,sandstorms,medium,0,snack,motorcycle,0.0,no,metropolitian,12,8.316666666666666,9.055364789945758,18,0,2,5,False,True,False,True,False,False,False,False,False,False,True,0,107.80000000000001
30,4.7,12.906229,77.596791,12.936229,77.626791,1900-01-01 23:12:03,1900-01-01 23:23:13,sandstorms,low,1,meal,motorcycle,1.0,no,metropolitian,29,11.166666666666666,4.658255524232583,23,0,1,5,False,True,False,True,False,False,False,False,False,True,False,1,141.0
23,4.7,26.905287,75.794592,27.035287,75.924592,1900-01-01 21:36:53,1900-01-01 21:52:25,cloudy,jam,2,meal,electric_scooter,1.0,no,metropolitian,38,15.533333333333333,19.36320422209724,21,1,4,1,True,False,False,True,False,False,False,False,False,True,False,1,108.10000000000001
33,4.2,13.026279,80.174568,13.036279,80.184568,1900-01-01 10:01:11,1900-01-01 10:09:18,windy,low,0,buffet,motorcycle,1.0,no,metropolitian,33,8.116666666666667,1.5524171512663978,10,0,1,2,False,True,False,True,False,False,False,True,False,False,False,1,138.6
36,4.3,12.323194,76.630583,12.433194,76.740583,1900-01-01 17:58:19,1900-01-01 18:08:20,stormy,medium,2,snack,scooter,1.0,no,metropolitian,35,10.016666666666667,17.097997931301858,17,0,2,4,False,False,True,True,False,False,False,False,False,False,True,1,154.79999999999998
29,5.0,23.359194,85.325447,23.419194,85.385447,1900-01-01 19:35:31,1900-01-01 19:37:58,fog,jam,1,meal,motorcycle,1.0,no,urban,20,2.45,9.055855161965688,19,1,4,3,False,True,False,False,False,False,True,False,False,True,False,1,145.0
36,4.9,12.949934,77.699386,12.959934,77.709386,1900-01-01 08:28:05,1900-01-01 08:36:42,sunny,low,0,drinks,motorcycle,0.0,no,metropolitian,21,8.616666666666667,1.5526496306640611,8,0,1,0,False,True,False,True,False,False,False,False,True,False,False,0,176.4
27,5.0,12.970221,77.645396,13.010221,77.685396,1900-01-01 16:28:14,1900-01-01 16:44:47,sandstorms,medium,0,meal,motorcycle,1.0,no,metropolitian,26,16.55,6.210169290102345,16,0,2,5,False,True,False,True,False,False,False,False,False,True,False,1,135.0
30,4.9,11.021278,76.995017,11.081278,77.055017,1900-01-01 20:33:19,1900-01-01 20:40:51,windy,jam,1,buffet,scooter,1.0,no,metropolitian,34,7.533333333333333,9.348128423503685,20,1,4,2,False,False,True,True,False,False,False,True,False,False,False,1,147.0
39,4.1,12.316967,76.603067,12.366967,76.653067,1900-01-01 21:56:41,1900-01-01 22:11:41,windy,jam,1,snack,motorcycle,1.0,no,metropolitian,32,15.0,7.772343594464188,21,1,4,2,False,True,False,True,False,False,False,False,False,False,True,1,159.89999999999998
33,4.9,18.539299,73.897902,18.559299,73.917902,1900-01-01 08:51:51,1900-01-01 09:08:02,sunny,low,0,meal,motorcycle,1.0,no,metropolitian,21,16.183333333333334,3.0644638558360477,8,0,1,0,False,True,False,True,False,False,False,False,False,True,False,1,161.70000000000002
31,4.8,18.569156,73.774723,18.629156,73.834723,1900-01-01 18:18:32,1900-01-01 18:28:16,cloudy,medium,2,buffet,scooter,1.0,no,metropolitian,18,9.733333333333333,9.1921191213112,18,0,2,1,False,False,True,True,False,False,False,True,False,False,False,1,148.79999999999998
24,4.5,12.334022,76.618203,12.444022,76.728203,1900-01-01 17:27:17,1900-01-01 17:39:11,fog,medium,2,buffet,scooter,0.0,no,metropolitian,25,11.9,17.09765154986503,17,0,2,3,False,False,True,True,False,False,False,True,False,False,False,0,108.0
21,5.0,17.438263,78.397865,17.508263,78.467865,1900-01-01 21:29:42,1900-01-01 21:42:19,sunny,jam,1,snack,motorcycle,0.0,no,metropolitian,18,12.616666666666667,10.756770071391678,21,1,4,0,False,True,False,True,False,False,False,False,False,False,True,0,105.0
27,4.6,23.232537,77.429845,23.252537,77.449845,1900-01-01 10:49:11,1900-01-01 10:51:20,stormy,low,1,snack,scooter,0.0,no,metropolitian,18,2.15,3.0201424289664303,10,0,1,4,False,False,True,True,False,False,False,False,False,False,True,0,124.19999999999999
38,4.7,25.454697,81.834492,25.504697,81.884492,1900-01-01 22:19:54,1900-01-01 22:22:46,sandstorms,low,1,meal,motorcycle,1.0,no,metropolitian,29,2.8666666666666667,7.490064599571083,22,1,1,5,False,True,False,True,False,False,False,False,False,True,False,1,178.6
31,4.8,12.337978,76.616792,12.357978,76.636792,1900-01-01 08:25:46,1900-01-01 08:31:41,fog,low,0,buffet,motorcycle,1.0,no,nan,21,5.916666666666667,3.108902629159079,8,0,1,3,False,True,False,False,True,False,False,True,False,False,False,1,148.79999999999998
29,5.0,18.55144,73.804855,18.60144,73.854855,1900-01-01 17:34:06,1900-01-01 17:49:49,sunny,medium,1,buffet,scooter,0.0,no,metropolitian,19,15.716666666666667,7.660582694185124,17,0,2,0,False,False,True,True,False,False,False,True,False,False,False,0,145.0
39,4.8,22.751857,75.866699,22.781857,75.896699,1900-01-01 18:59:31,1900-01-01 19:10:37,stormy,medium,0,snack,motorcycle,1.0,no,metropolitian,39,11.1,4.537543599594834,18,0,2,4,False,True,False,True,False,False,False,False,False,False,True,1,187.2
29,4.9,22.32,73.17,22.37,73.22,1900-01-01 20:12:55,1900-01-01 20:24:51,sandstorms,jam,1,drinks,motorcycle,1.0,no,urban,15,11.933333333333334,7.573225613488835,20,1,4,5,False,True,False,False,False,False,True,False,True,False,False,1,142.10000000000002
30,5.0,17.433809,78.386744,17.443809,78.396744,1900-01-01 09:20:05,1900-01-01 09:26:50,fog,low,2,snack,scooter,0.0,no,nan,17,6.75,1.5368199501610624,9,0,1,3,False,False,True,False,True,False,False,False,False,False,True,0,150.0
34,4.6,13.054347,80.257221,13.074347,80.277221,1900-01-01 11:37:25,1900-01-01 11:45:20,cloudy,high,2,buffet,scooter,1.0,no,metropolitian,29,7.916666666666667,3.1046320933509697,11,0,3,1,False,False,True,True,False,False,False,True,False,False,False,1,156.39999999999998
36,4.3,18.593481,73.785901,18.723481,73.915901,1900-01-01 21:50:47,1900-01-01 21:58:58,windy,jam,0,meal,motorcycle,1.0,yes,metropolitian,44,8.183333333333334,19.912967189287773,21,1,4,2,False,True,False,True,False,False,False,False,False,True,False,1,154.79999999999998
37,4.8,18.533811,73.899315,18.663811,74.029315,1900-01-01 20:47:30,1900-01-01 21:03:57,fog,jam,2,drinks,scooter,1.0,no,urban,35,16.45,19.916274899796797,20,1,4,3,False,False,True,False,False,False,True,False,True,False,False,1,177.6
22,4.4,22.32,73.17,22.38,73.23,1900-01-01 00:02:09,1900-01-01 00:12:28,sandstorms,low,0,buffet,motorcycle,1.0,no,metropolitian,27,10.316666666666666,9.087720328092061,0,0,1,5,False,True,False,True,False,False,False,True,False,False,False,1,96.80000000000001
27,4.1,21.149669,72.772629,21.229669,72.852629,1900-01-01 21:35:59,1900-01-01 21:40:50,fog,jam,1,buffet,motorcycle,1.0,no,metropolitian,32,4.85,12.162424445776676,21,1,4,3,False,True,False,True,False,False,False,True,False,False,False,1,110.69999999999999
31,4.4,17.429585,78.392621,17.489585,78.452621,1900-01-01 20:23:25,1900-01-01 20:31:56,windy,jam,0,drinks,motorcycle,1.0,no,urban,40,8.516666666666667,9.220418694557548,20,1,4,2,False,True,False,False,False,False,True,False,True,False,False,1,136.4
26,4.5,17.483216,78.552111,17.553216,78.622111,1900-01-01 22:55:53,1900-01-01 23:08:01,cloudy,low,2,drinks,scooter,1.0,no,metropolitian,23,12.133333333333333,10.75550295962129,22,1,1,1,False,False,True,True,False,False,False,False,True,False,False,1,117.0
35,4.7,22.745536,75.893106,22.785536,75.933106,1900-01-01 13:54:18,1900-01-01 14:06:13,sunny,high,1,meal,scooter,0.0,no,metropolitian,24,11.916666666666666,6.0500849919957504,13,1,3,0,False,False,True,True,False,False,False,False,False,True,False,0,164.5
21,4.7,13.086438,80.220672,13.136439,80.270672,1900-01-01 18:01:31,1900-01-01 18:08:31,sunny,medium,2,buffet,motorcycle,1.0,no,metropolitian,14,7.0,7.760937776419154,18,0,2,0,False,True,False,True,False,False,False,True,False,False,False,1,98.7
32,5.0,30.332735,78.054222,30.412735,78.134222,1900-01-01 17:31:07,1900-01-01 17:37:06,stormy,medium,0,snack,motorcycle,2.0,no,metropolitian,41,5.983333333333333,11.748735630962296,17,0,2,4,False,True,False,True,False,False,False,False,False,False,True,1,160.0
29,4.6,21.149569,72.772697,21.279569,72.902697,1900-01-01 23:01:15,1900-01-01 23:09:56,stormy,low,1,drinks,motorcycle,1.0,no,metropolitian,16,8.683333333333334,19.762388480863397,23,0,1,4,False,True,False,True,False,False,False,False,True,False,False,1,133.39999999999998
32,4.5,22.761226,75.887522,22.851226,75.977522,1900-01-01 19:41:48,1900-01-01 19:49:24,sandstorms,jam,1,buffet,motorcycle,0.0,no,metropolitian,37,7.6,13.610824622426307,19,1,4,5,False,True,False,True,False,False,False,True,False,False,False,0,144.0
20,4.5,17.433809,78.386744,17.483809,78.436744,1900-01-01 18:19:45,1900-01-01 18:34:22,sandstorms,medium,2,drinks,motorcycle,1.0,no,metropolitian,24,14.616666666666667,7.683697910285141,18,0,2,5,False,True,False,True,False,False,False,False,True,False,False,1,90.0
28,4.6,22.761226,75.887522,22.791226,75.917522,1900-01-01 20:18:39,1900-01-01 20:30:33,stormy,jam,2,snack,electric_scooter,1.0,no,urban,14,11.9,4.5374004790919935,20,1,4,4,True,False,False,False,False,False,True,False,False,False,True,1,128.79999999999998
23,4.7,21.157729,72.768726,21.237729,72.848726,1900-01-01 17:45:02,1900-01-01 17:45:44,cloudy,medium,2,buffet,motorcycle,0.0,no,metropolitian,38,0.7,12.16211593670245,17,0,2,1,False,True,False,True,False,False,False,True,False,False,False,0,108.10000000000001
32,4.9,11.026117,76.944652,11.036117,76.954652,1900-01-01 09:19:48,1900-01-01 09:20:06,cloudy,low,0,meal,motorcycle,0.0,no,metropolitian,25,0.3,1.5580739318109507,9,0,1,1,False,True,False,True,False,False,False,False,False,True,False,0,156.8
33,4.0,13.058616,80.264151,13.118616,80.324151,1900-01-01 20:46:49,1900-01-01 20:56:57,cloudy,jam,2,buffet,scooter,1.0,no,metropolitian,35,10.133333333333333,9.313449926160223,20,1,4,1,False,False,True,True,False,False,False,True,False,False,False,1,132.0
36,4.3,9.982834,76.283268,10.022834,76.323268,1900-01-01 12:36:56,1900-01-01 12:54:18,cloudy,high,2,meal,scooter,2.0,no,urban,39,17.366666666666667,6.242510272008099,12,1,3,1,False,False,True,False,False,False,True,False,False,True,False,1,154.79999999999998
35,3.7,19.12663,72.829976,19.25663,72.959976,1900-01-01 20:57:49,1900-01-01 21:08:51,stormy,jam,2,snack,scooter,0.0,no,metropolitian,31,11.033333333333333,19.88298786811295,20,1,4,4,False,False,True,True,False,False,False,False,False,False,True,0,129.5
38,4.3,12.978453,77.643685,12.988453,77.653685,1900-01-01 11:24:31,1900-01-01 11:29:02,fog,high,2,snack,electric_scooter,1.0,no,metropolitian,37,4.516666666666667,1.5525629397905474,11,0,3,3,True,False,False,True,False,False,False,False,False,False,True,1,163.4
38,4.9,19.120083,72.907385,19.170083,72.957385,1900-01-01 20:03:23,1900-01-01 20:07:16,windy,jam,0,snack,motorcycle,1.0,no,metropolitian,47,3.8833333333333333,7.648322354566716,20,1,4,2,False,True,False,True,False,False,False,False,False,False,True,1,186.20000000000002
37,4.4,23.357804,85.325146,23.487804,85.455146,1900-01-01 23:37:02,1900-01-01 23:51:35,fog,low,0,snack,motorcycle,1.0,no,metropolitian,44,14.55,19.61873934880106,23,0,1,3,False,True,False,True,False,False,False,False,False,False,True,1,162.8
32,4.6,12.981615,80.231598,13.011615,80.261598,1900-01-01 22:00:19,1900-01-01 22:09:45,sunny,jam,0,snack,motorcycle,0.0,no,urban,24,9.433333333333334,4.657568579194856,22,1,4,0,False,True,False,False,False,False,True,False,False,False,True,0,147.2
38,4.6,26.913987,75.752891,26.973987,75.812891,1900-01-01 00:01:09,1900-01-01 00:06:10,fog,low,2,drinks,electric_scooter,1.0,no,metropolitian,15,5.016666666666667,8.937788557677608,0,0,1,3,True,False,False,True,False,False,False,False,True,False,False,1,174.79999999999998
33,4.5,18.543626,73.905101,18.623626,73.985101,1900-01-01 22:34:17,1900-01-01 22:38:00,sandstorms,low,2,snack,motorcycle,0.0,no,urban,28,3.716666666666667,12.256687342592544,22,1,1,5,False,True,False,False,False,False,True,False,False,False,True,0,148.5
20,5.0,11.001753,76.986241,11.111753,77.096241,1900-01-01 22:14:09,1900-01-01 22:29:01,cloudy,low,2,snack,electric_scooter,1.0,no,urban,28,14.866666666666667,17.138077427627362,22,1,1,1,True,False,False,False,False,False,True,False,False,False,True,1,100.0
20,4.8,26.914142,75.805704,26.954142,75.845704,1900-01-01 17:00:48,1900-01-01 17:03:34,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,20,2.7666666666666666,5.958756242189132,17,0,2,1,False,True,False,True,False,False,False,False,False,True,False,1,96.0
36,4.7,26.913483,75.803139,26.993483,75.883139,1900-01-01 19:25:31,1900-01-01 19:42:27,stormy,jam,2,snack,electric_scooter,1.0,no,metropolitian,25,16.933333333333334,11.91660643888762,19,1,4,4,True,False,False,True,False,False,False,False,False,False,True,1,169.20000000000002
21,5.0,15.498603,73.826911,15.588603,73.916911,1900-01-01 21:53:49,1900-01-01 22:09:29,windy,jam,2,meal,scooter,1.0,no,metropolitian,18,15.666666666666666,13.896406271445391,21,1,4,2,False,False,True,True,False,False,False,False,False,True,False,1,105.0
29,4.6,19.1093,72.825451,19.1793,72.895451,1900-01-01 18:50:29,1900-01-01 18:58:49,fog,medium,0,meal,motorcycle,0.0,no,metropolitian,32,8.333333333333334,10.707675026485889,18,0,2,3,False,True,False,True,False,False,False,False,False,True,False,0,133.39999999999998
33,4.6,17.450851,78.379347,17.580851,78.509347,1900-01-01 23:22:01,1900-01-01 23:39:58,sandstorms,low,2,buffet,motorcycle,0.0,no,metropolitian,21,17.95,19.97462742500754,23,0,1,5,False,True,False,True,False,False,False,True,False,False,False,0,151.79999999999998
32,4.8,23.374878,85.335739,23.404878,85.365739,1900-01-01 17:52:10,1900-01-01 17:59:06,windy,medium,1,buffet,motorcycle,1.0,no,metropolitian,30,6.933333333333334,4.527917012951369,17,0,2,2,False,True,False,True,False,False,False,True,False,False,False,1,153.6
39,4.5,18.546947,73.900626,18.566947,73.920626,1900-01-01 11:34:25,1900-01-01 11:40:59,sunny,high,1,drinks,motorcycle,1.0,no,metropolitian,19,6.566666666666666,3.0643988720550097,11,0,3,0,False,True,False,True,False,False,False,False,True,False,False,1,175.5
22,4.9,17.450851,78.379347,17.460851,78.389347,1900-01-01 11:50:54,1900-01-01 12:09:50,cloudy,high,2,meal,scooter,1.0,no,metropolitian,30,18.933333333333334,1.5367515001851497,11,0,3,1,False,False,True,True,False,False,False,False,False,True,False,1,107.80000000000001
28,4.9,11.025083,77.015393,11.105083,77.095393,1900-01-01 20:18:19,1900-01-01 20:25:17,fog,jam,1,drinks,motorcycle,1.0,no,metropolitian,31,6.966666666666667,12.463883024166929,20,1,4,3,False,True,False,True,False,False,False,False,True,False,False,1,137.20000000000002
32,4.6,26.483672,80.320708,26.503672,80.340708,1900-01-01 11:58:50,1900-01-01 12:01:49,sandstorms,high,2,drinks,scooter,1.0,no,metropolitian,25,2.9833333333333334,2.9844980913133248,11,0,3,5,False,False,True,True,False,False,False,False,True,False,False,1,147.2
39,4.8,12.914264,77.6784,13.004264,77.7684,1900-01-01 19:25:33,1900-01-01 19:38:32,stormy,jam,0,meal,motorcycle,1.0,no,metropolitian,38,12.983333333333333,13.973727486522742,19,1,4,4,False,True,False,True,False,False,False,False,False,True,False,1,187.2
38,4.7,22.751857,75.866699,22.811857,75.926699,1900-01-01 21:39:35,1900-01-01 21:46:13,windy,jam,2,snack,electric_scooter,1.0,no,metropolitian,30,6.633333333333334,9.074628631820477,21,1,4,2,True,False,False,True,False,False,False,False,False,False,True,1,178.6
32,4.6,19.131141,72.813074,19.201141,72.883074,1900-01-01 17:48:21,1900-01-01 17:56:04,sandstorms,medium,0,drinks,motorcycle,1.0,no,metropolitian,37,7.716666666666667,10.707006464770876,17,0,2,5,False,True,False,True,False,False,False,False,True,False,False,1,147.2
37,4.8,26.910262,75.783013,27.050262,75.923013,1900-01-01 22:14:45,1900-01-01 22:25:00,windy,low,0,drinks,motorcycle,1.0,no,metropolitian,27,10.25,20.851862908260987,22,1,1,2,False,True,False,True,False,False,False,False,True,False,False,1,177.6
33,4.9,15.561295,73.749478,15.611295,73.799478,1900-01-01 18:18:21,1900-01-01 18:24:22,sandstorms,medium,2,buffet,motorcycle,1.0,no,metropolitian,29,6.016666666666667,7.71945484665452,18,0,2,5,False,True,False,True,False,False,False,True,False,False,False,1,161.70000000000002
29,4.7,12.972793,80.249982,13.012793,80.289982,1900-01-01 13:21:33,1900-01-01 13:38:19,stormy,high,0,meal,motorcycle,2.0,yes,metropolitian,39,16.766666666666666,6.210137965623703,13,1,3,4,False,True,False,True,False,False,False,False,False,True,False,1,136.3
29,4.5,26.892312,75.806896,27.032312,75.946896,1900-01-01 22:17:59,1900-01-01 22:22:22,fog,low,0,drinks,motorcycle,0.0,no,urban,24,4.383333333333334,20.853334608185772,22,1,1,3,False,True,False,False,False,False,True,False,True,False,False,0,130.5
27,4.8,23.357804,85.325146,23.407804,85.375146,1900-01-01 19:01:07,1900-01-01 19:05:13,sunny,medium,2,meal,scooter,0.0,no,metropolitian,19,4.1,7.546712474612291,19,1,2,0,False,False,True,True,False,False,False,False,False,True,False,0,129.6
28,4.9,22.728163,75.884212,22.778163,75.934212,1900-01-01 17:38:26,1900-01-01 17:41:06,cloudy,medium,2,meal,motorcycle,0.0,no,metropolitian,17,2.6666666666666665,7.562921044749852,17,0,2,1,False,True,False,True,False,False,False,False,False,True,False,0,137.20000000000002
31,4.8,19.874733,75.353942,19.884733,75.363942,1900-01-01 11:03:14,1900-01-01 11:08:43,sunny,low,1,buffet,scooter,0.0,no,urban,11,5.483333333333333,1.526398191491816,11,0,1,0,False,False,True,False,False,False,True,True,False,False,False,0,148.79999999999998
27,4.5,13.049645,80.242268,13.179645,80.372268,1900-01-01 18:48:53,1900-01-01 19:04:29,sandstorms,medium,1,meal,motorcycle,0.0,no,urban,16,15.6,20.178100872930706,18,0,2,5,False,True,False,False,False,False,True,False,False,True,False,0,121.5
29,4.5,22.5491,88.400467,22.5891,88.440467,1900-01-01 13:26:15,1900-01-01 13:33:16,windy,high,2,drinks,motorcycle,1.0,no,metropolitian,18,7.016666666666667,6.054070281086299,13,1,3,2,False,True,False,True,False,False,False,False,True,False,False,1,130.5
34,5.0,17.455894,78.375467,17.465894,78.385467,1900-01-01 11:37:18,1900-01-01 11:42:13,sandstorms,high,0,snack,motorcycle,1.0,no,metropolitian,33,4.916666666666667,1.5367312329657887,11,0,3,5,False,True,False,True,False,False,False,False,False,False,True,1,170.0
37,4.6,11.02091,76.940432,11.07091,76.990432,1900-01-01 18:11:14,1900-01-01 18:25:03,windy,medium,0,snack,motorcycle,1.0,no,metropolitian,30,13.816666666666666,7.79017700382207,18,0,2,2,False,True,False,True,False,False,False,False,False,False,True,1,170.2
24,4.6,23.353783,85.326967,23.483783,85.456967,1900-01-01 21:26:49,1900-01-01 21:30:22,fog,jam,2,snack,scooter,1.0,no,urban,38,3.55,19.619011975960976,21,1,4,3,False,False,True,False,False,False,True,False,False,False,True,1,110.39999999999999
27,4.8,23.39925,85.390464,23.47925,85.470464,1900-01-01 18:42:34,1900-01-01 18:48:46,sandstorms,medium,2,buffet,scooter,1.0,no,metropolitian,25,6.2,12.072385194581768,18,0,2,5,False,False,True,True,False,False,False,True,False,False,False,1,129.6
28,5.0,17.450851,78.379347,17.510851,78.439347,1900-01-01 21:43:22,1900-01-01 21:55:02,windy,jam,2,buffet,motorcycle,0.0,no,metropolitian,17,11.666666666666666,9.219905581617374,21,1,4,2,False,True,False,True,False,False,False,True,False,False,False,0,140.0
35,4.8,11.02091,76.940432,11.05091,76.970432,1900-01-01 18:27:42,1900-01-01 18:42:05,sunny,medium,0,meal,motorcycle,1.0,no,metropolitian,20,14.383333333333333,4.674184358398579,18,0,2,0,False,True,False,True,False,False,False,False,False,True,False,1,168.0
26,4.9,22.725835,75.887648,22.855835,76.017648,1900-01-01 18:13:21,1900-01-01 18:28:55,sunny,medium,0,drinks,motorcycle,1.0,no,urban,15,15.566666666666666,19.661098170299503,18,0,2,0,False,True,False,False,False,False,True,False,True,False,False,1,127.4
36,4.6,13.02978,80.208812,13.05978,80.238812,1900-01-01 18:45:27,1900-01-01 18:51:52,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,28,6.416666666666667,4.657127681974944,18,0,2,1,False,True,False,True,False,False,False,False,False,True,False,1,165.6
37,4.6,22.753659,75.903365,22.863659,76.013365,1900-01-01 21:57:32,1900-01-01 22:02:45,sunny,jam,2,meal,electric_scooter,0.0,no,metropolitian,27,5.216666666666667,16.635315203255878,21,1,4,0,True,False,False,True,False,False,False,False,False,True,False,0,170.2
25,4.6,17.45971,78.368855,17.50971,78.418855,1900-01-01 18:40:33,1900-01-01 18:54:00,sandstorms,medium,2,snack,motorcycle,1.0,no,metropolitian,26,13.45,7.6831770783541575,18,0,2,5,False,True,False,True,False,False,False,False,False,False,True,1,114.99999999999999
35,4.6,23.184992,77.417227,23.294992,77.527227,1900-01-01 18:33:24,1900-01-01 18:40:05,cloudy,medium,0,meal,motorcycle,1.0,no,metropolitian,36,6.683333333333334,16.61092648528088,18,0,2,1,False,True,False,True,False,False,False,False,False,True,False,1,161.0
25,4.6,19.12663,72.829976,19.20663,72.909976,1900-01-01 23:36:19,1900-01-01 23:45:18,windy,low,1,snack,motorcycle,0.0,no,urban,14,8.983333333333333,12.236561539555195,23,0,1,2,False,True,False,False,False,False,True,False,False,False,True,0,114.99999999999999
24,4.9,27.163303,78.057044,27.183303,78.077044,1900-01-01 09:04:51,1900-01-01 09:05:45,sandstorms,low,2,meal,scooter,1.0,no,metropolitian,16,0.9,2.976570182999617,9,0,1,5,False,False,True,True,False,False,False,False,False,True,False,1,117.60000000000001
25,4.7,23.351058,85.325731,23.381058,85.355731,1900-01-01 18:00:36,1900-01-01 18:16:30,cloudy,medium,0,snack,motorcycle,0.0,no,metropolitian,22,15.9,4.528289130579362,18,0,2,1,False,True,False,True,False,False,False,False,False,False,True,0,117.5
23,5.0,17.451976,78.385883,17.471976,78.405883,1900-01-01 11:13:32,1900-01-01 11:15:27,sunny,high,2,buffet,scooter,0.0,no,urban,14,1.9166666666666667,3.0734537599374083,11,0,3,0,False,False,True,False,False,False,True,True,False,False,False,0,115.0
24,4.9,11.003681,76.975525,11.063681,77.035525,1900-01-01 23:29:21,1900-01-01 23:31:49,stormy,low,2,drinks,electric_scooter,0.0,no,urban,17,2.466666666666667,9.34840333533469,23,0,1,4,True,False,False,False,False,False,True,False,True,False,False,0,117.60000000000001
35,4.7,19.22384,72.841347,19.27384,72.891347,1900-01-01 17:35:58,1900-01-01 17:43:20,cloudy,medium,2,snack,electric_scooter,0.0,no,nan,15,7.366666666666666,7.646049300624619,17,0,2,1,True,False,False,False,True,False,False,False,False,False,True,0,164.5
21,4.6,22.307898,73.167788,22.367898,73.227788,1900-01-01 17:53:30,1900-01-01 18:07:24,windy,medium,0,snack,motorcycle,1.0,no,urban,20,13.9,9.08808409216373,17,0,2,2,False,True,False,False,False,False,True,False,False,False,True,1,96.6
21,5.0,21.183434,72.814492,21.263434,72.894492,1900-01-01 22:00:57,1900-01-01 22:08:08,sandstorms,jam,0,meal,motorcycle,1.0,no,metropolitian,28,7.183333333333334,12.161131350319085,22,1,4,5,False,True,False,True,False,False,False,False,False,True,False,1,105.0
37,4.8,25.450377,81.834236,25.470377,81.854236,1900-01-01 10:03:08,1900-01-01 10:11:31,sunny,low,2,drinks,scooter,0.0,no,metropolitian,18,8.383333333333333,2.996242008148186,10,0,1,0,False,False,True,True,False,False,False,False,True,False,False,0,177.6
38,4.1,26.463504,80.372929,26.533504,80.442929,1900-01-01 19:55:47,1900-01-01 20:04:08,sandstorms,jam,0,buffet,motorcycle,1.0,no,metropolitian,50,8.35,10.445547500579528,19,1,4,5,False,True,False,True,False,False,False,True,False,False,False,1,155.79999999999998
33,4.9,17.41233,78.449654,17.49233,78.529654,1900-01-01 23:04:10,1900-01-01 23:15:14,windy,low,1,buffet,motorcycle,0.0,no,urban,18,11.066666666666666,12.294124530423833,23,0,1,2,False,True,False,False,False,False,True,True,False,False,False,0,161.70000000000002
26,4.5,12.975996,80.221898,13.065996,80.311898,1900-01-01 19:32:51,1900-01-01 19:36:33,windy,jam,1,meal,scooter,0.0,no,urban,17,3.7,13.97203602578282,19,1,4,2,False,False,True,False,False,False,True,False,False,True,False,0,117.0
25,4.8,19.178321,72.834715,19.258321,72.914715,1900-01-01 23:16:10,1900-01-01 23:22:28,cloudy,low,2,drinks,scooter,1.0,no,metropolitian,21,6.3,12.234750048931101,23,0,1,1,False,False,True,True,False,False,False,False,True,False,False,1,120.0
